location_key,country_code,country_name,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,latitude,longitude,area_sq_km,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,relative_humidity,population_largest_city,area_rural_sq_km,area_urban_sq_km,life_expectancy,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,new_recovered,cumulative_recovered,fecha,week,year,month,porcentaje_vacunacion,urban_population_percentage,case_fatality_rate
BR,BR,Brazil,105776.0,816.0,28351327.0,645420.0,320600849.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.388889,23.5,33.388889,0.0,66.937515,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,261958.0,25505984.0,2022-02-22,8,2022,2,150.82882028525023,0.8620725935495991,0.02276507198410854
BR,BR,Brazil,133563.0,999.0,28484890.0,646419.0,321165496.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.277778,23.25,33.25,0.0,64.752651,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,266823.0,25772807.0,2022-02-23,8,2022,2,151.09446225455022,0.8620725935495991,0.022693399904300138
BR,BR,Brazil,93757.0,971.0,28578647.0,647390.0,321680333.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,25.916667,22.444444,31.805556,0.0,76.721534,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,129112.0,25901919.0,2022-02-24,8,2022,2,151.33667077518078,0.8620725935495991,0.022652926851295656
BR,BR,Brazil,91595.0,770.0,28670242.0,648160.0,322198727.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,29.666667,22.805556,35.305556,0.0,61.711814,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,92647.0,25994566.0,2022-02-25,8,2022,2,151.58055271032487,0.8620725935495991,0.022607412940567437
BR,BR,Brazil,73808.0,753.0,28744050.0,648913.0,322385124.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,30.305556,24.361111,35.111111,0.0,62.593177,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,87945.0,26082511.0,2022-02-26,8,2022,2,151.6682444294903,0.8620725935495991,0.022575559115712643
BR,BR,Brazil,24054.0,221.0,28768104.0,649134.0,322467819.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,29.194444,25.861111,33.638889,0.0,67.609565,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,101112.0,26183623.0,2022-02-27,8,2022,2,151.70714884703128,0.8620725935495991,0.02256436503427546
BR,BR,Brazil,19516.0,199.0,28787620.0,649333.0,322951237.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.277778,24.444444,33.916667,0.0,70.884011,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,152750.0,26336373.0,2022-02-28,9,2022,2,151.9345760883255,0.8620725935495991,0.022555980661131417
BR,BR,Brazil,23545.0,297.0,28811165.0,649630.0,323112075.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,30.166667,25.611111,34.138889,0.0,64.375897,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,169632.0,26506005.0,2022-03-01,9,2022,3,152.01024340446864,0.8620725935495991,0.02254785601345867
BR,BR,Brazil,30995.0,370.0,28842160.0,650000.0,323300550.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.027778,21.138889,31.25,0.0,75.503545,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,162005.0,26668010.0,2022-03-02,9,2022,3,152.09891273267513,0.8620725935495991,0.02253645358045306
BR,BR,Brazil,61870.0,578.0,28904030.0,650578.0,323524525.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,25.194444,22.0,29.5,0.0,80.842962,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,142276.0,26810286.0,2022-03-03,9,2022,3,152.20428327404693,0.8620725935495991,0.022508210792751046
BR,BR,Brazil,69769.0,677.0,28973799.0,651255.0,323839971.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,25.0,21.861111,30.25,0.0,82.623203,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,99195.0,26909481.0,2022-03-04,9,2022,3,152.35268696103685,0.8620725935495991,0.022477376887994564
BR,BR,Brazil,59253.0,672.0,29033052.0,651927.0,324070048.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.027778,22.555556,33.25,0.0,67.956579,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,72813.0,26982294.0,2022-03-05,9,2022,3,152.46092822924626,0.8620725935495991,0.022454649273524533
BR,BR,Brazil,15961.0,216.0,29049013.0,652143.0,324137011.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.944444,23.5,32.25,0.0,66.84666,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,76077.0,27058371.0,2022-03-06,9,2022,3,152.4924314218431,0.8620725935495991,0.02244974725991551
BR,BR,Brazil,20456.0,198.0,29069469.0,652341.0,324441212.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.944444,23.25,31.75,0.0,70.121894,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,120821.0,27179192.0,2022-03-07,10,2022,3,152.63554482314166,0.8620725935495991,0.022440760785826533
BR,BR,Brazil,68893.0,488.0,29138362.0,652829.0,324740010.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.388889,21.861111,31.361111,0.0,74.456746,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,165757.0,27344949.0,2022-03-08,10,2022,3,152.77611634684212,0.8620725935495991,0.02240445087476091
BR,BR,Brazil,54906.0,669.0,29193268.0,653498.0,325106738.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.611111,25.361111,33.0,0.0,65.342972,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,125837.0,27470786.0,2022-03-09,10,2022,3,152.94864599477694,0.8620725935495991,0.022385229361783
BR,BR,Brazil,56635.0,588.0,29249903.0,654086.0,326648849.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.944444,23.638889,33.944444,0.0,68.974547,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,85812.0,27556598.0,2022-03-10,10,2022,3,153.67414246056734,0.8620725935495991,0.022361988687620606
BR,BR,Brazil,55211.0,470.0,29305114.0,654556.0,326934745.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,29.083333,25.194444,34.75,0.0,66.543996,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,61437.0,27618035.0,2022-03-11,10,2022,3,153.8086441518098,0.8620725935495991,0.02233589673119852
BR,BR,Brazil,45020.0,389.0,29350134.0,654945.0,327441610.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.25,24.111111,30.916667,0.0,75.99805,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,53558.0,27671593.0,2022-03-12,10,2022,3,154.0471021915572,0.8620725935495991,0.02231488960152618
BR,BR,Brazil,18642.0,133.0,29368776.0,655078.0,327515526.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.25,24.861111,32.694444,0.0,70.413015,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,70731.0,27742324.0,2022-03-13,10,2022,3,154.0818764696509,0.8620725935495991,0.02230525371571495
BR,BR,Brazil,11287.0,171.0,29380063.0,655249.0,327772090.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.916667,25.111111,33.555556,0.0,65.783436,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,96469.0,27838793.0,2022-03-14,11,2022,3,154.20257872470845,0.8620725935495991,0.022302504933362464
BR,BR,Brazil,52094.0,336.0,29432157.0,655585.0,327943534.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.25,23.111111,32.611111,0.0,72.653268,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,130018.0,27968811.0,2022-03-15,11,2022,3,154.28323570470596,0.8620725935495991,0.02227444627996514
BR,BR,Brazil,45882.0,355.0,29478039.0,655940.0,328265169.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.722222,23.488889,30.577778,0.0,73.755655,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,94949.0,28063760.0,2022-03-16,11,2022,3,154.43455104826717,0.8620725935495991,0.022251819396805872
BR,BR,Brazil,49601.0,485.0,29527640.0,656425.0,328534868.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.3,23.233333,31.477778,0.0,77.267459,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,62887.0,28126647.0,2022-03-17,11,2022,3,154.56143275219588,0.8620725935495991,0.022230865724453427
BR,BR,Brazil,45472.0,373.0,29573112.0,656798.0,328938116.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.8,22.666667,32.977778,0.0,73.452042,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,37257.0,28163904.0,2022-03-18,11,2022,3,154.75114347913905,0.8620725935495991,0.02220929606596695
BR,BR,Brazil,44154.0,304.0,29617266.0,657102.0,329159126.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.933333,22.344444,33.177778,0.0,73.088779,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,19960.0,28183864.0,2022-03-19,11,2022,3,154.85511911636902,0.8620725935495991,0.022186450295580962
BR,BR,Brazil,13218.0,103.0,29630484.0,657205.0,329206968.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.211111,24.144444,34.355556,0.0,67.90023,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,3489.0,28187353.0,2022-03-20,11,2022,3,154.87762670623533,0.8620725935495991,0.02218002918885834
BR,BR,Brazil,11110.0,97.0,29641594.0,657302.0,329544460.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.733333,22.844444,33.766667,0.0,67.219384,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,26742.0,28214095.0,2022-03-21,12,2022,3,155.03640208182927,0.8620725935495991,0.022174988295163883
BR,BR,Brazil,41021.0,394.0,29682615.0,657696.0,329732357.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.011111,23.222222,33.677778,0.0,66.466547,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,72713.0,28286808.0,2022-03-22,12,2022,3,155.12479948605804,0.8620725935495991,0.022157616503801974
BR,BR,Brazil,47376.0,302.0,29729991.0,657998.0,329944042.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.955556,23.277778,34.0,0.0,66.889496,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,77158.0,28363966.0,2022-03-23,12,2022,3,155.22438811447768,0.8620725935495991,0.022132465495869138
BR,BR,Brazil,37690.0,312.0,29767681.0,658310.0,330124923.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.544444,23.5,33.833333,0.0,70.168279,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,43491.0,28407457.0,2022-03-24,12,2022,3,155.30948479443694,0.8620725935495991,0.022114923900185574
BR,BR,Brazil,34576.0,256.0,29802257.0,658566.0,330354182.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.155556,23.466667,32.555556,0.0,71.457329,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,26256.0,28433713.0,2022-03-25,12,2022,3,155.41734122905845,0.8620725935495991,0.022097856548247335
BR,BR,Brazil,29922.0,196.0,29832179.0,658762.0,330461287.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.188889,22.922222,33.366667,0.0,72.395014,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,30723.0,28464436.0,2022-03-26,12,2022,3,155.46772949486325,0.8620725935495991,0.022082262244403936
BR,BR,Brazil,10239.0,117.0,29842418.0,658879.0,330586063.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.455556,23.066667,32.222222,0.0,75.69579,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,33032.0,28497468.0,2022-03-27,12,2022,3,155.52643120117068,0.8620725935495991,0.02207860636494
BR,BR,Brazil,9923.0,77.0,29852341.0,658956.0,330806331.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.566667,22.722222,32.455556,0.0,73.590081,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,52843.0,28550311.0,2022-03-28,13,2022,3,155.63005775952266,0.8620725935495991,0.0220738467378488
BR,BR,Brazil,30056.0,285.0,29882397.0,659241.0,331258065.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.177778,21.877778,33.377778,0.0,75.253054,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,68200.0,28618511.0,2022-03-29,13,2022,3,155.84257905045266,0.8620725935495991,0.022061182039713884
BR,BR,Brazil,33937.0,263.0,29916334.0,659504.0,331596044.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,25.8,22.388889,32.477778,0.0,76.572761,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,61049.0,28679560.0,2022-03-30,13,2022,3,156.00158353846382,0.8620725935495991,0.022044947084759785
BR,BR,Brazil,31561.0,253.0,29947895.0,659757.0,331830044.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.877778,22.911111,32.944444,0.0,71.251134,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,39020.0,28718580.0,2022-03-31,13,2022,3,156.11167040834218,0.8620725935495991,0.02203016272095251
BR,BR,Brazil,27270.0,245.0,29975165.0,660002.0,332046340.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,24.855556,21.122222,31.122222,0.0,75.327343,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,21107.0,28739687.0,2022-04-01,13,2022,4,156.21342831264647,0.8620725935495991,0.022018294144502622
BR,BR,Brazil,17062.0,106.0,29992227.0,660108.0,332177119.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.577778,21.044444,33.033333,0.0,70.416219,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,18989.0,28758676.0,2022-04-02,13,2022,4,156.27495417057733,0.8620725935495991,0.02200930261030633
BR,BR,Brazil,7210.0,39.0,29999437.0,660147.0,332226051.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.466667,21.855556,34.122222,0.0,66.496215,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,26252.0,28784928.0,2022-04-03,13,2022,4,156.29797455825633,0.8620725935495991,0.022005312966373335
BR,BR,Brazil,13361.0,165.0,30012798.0,660312.0,332345569.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.044444,22.322222,34.666667,0.0,60.25582,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,49558.0,28834486.0,2022-04-04,14,2022,4,156.35420260318847,0.8620725935495991,0.02200101436727092
BR,BR,Brazil,27331.0,216.0,30040129.0,660528.0,332595500.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.322222,22.488889,34.711111,0.0,59.688213,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,57867.0,28892353.0,2022-04-05,14,2022,4,156.471784318896,0.8620725935495991,0.021988187866969548
BR,BR,Brazil,27120.0,195.0,30067249.0,660723.0,332817588.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.422222,22.222222,35.655556,0.0,57.39371,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,50534.0,28942887.0,2022-04-06,14,2022,4,156.57626710845813,0.8620725935495991,0.021974840465118706
BR,BR,Brazil,26502.0,250.0,30093751.0,660973.0,333010704.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.5,22.322222,35.055556,0.0,60.998285,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,33510.0,28976397.0,2022-04-07,14,2022,4,156.66711982625054,0.8620725935495991,0.021963795739520807
BR,BR,Brazil,30212.0,149.0,30123963.0,661122.0,333224617.0,212559409.0,104435783.0,108123626.0,27807886.0,183241641.0,25.431,0.754,29076910.0,31160446.0,34104643.0,34476762.0,29462006.0,24421202.0,16896862.0,8801551.0,4159027.0,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.244444,23.5,34.966667,0.0,65.734649,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,24973.0,29001370.0,2022-04-08,14,2022,4,156.76775663221758,0.8620725935495991,0.021946713983150224
